color_variant_id,container,reprocess
1000015835667-Cream-Beige,in-media,true
1000015835701-Cream-Beige,in-media,true
1000015878282-Lilac-Purple,in-media,true
1000015891569-White-White,in-media,true
1000015955340-White-White,in-media,true
1000016036626-Pink-Pink,in-media-ea,true
1100000070-Pink-Pink,in-media-ea,true
1100000352-Blue-Blue,in-media-ea,true
1100000354-White-White,in-media-ea,true
1100001724-Multicolour,in-media,true
1100003034-White-White,in-media-ea,true
1100003194-Multicolour,in-media-ea,true
1100003197-Cream-Beige,in-media-ea,true
1100003293-Pink-Pink,in-media-ea,true
1100003490-White-White,in-media-ea,true
